label,title
clickbait,"""Adnan Syed Of """"Serial"""" Podcast Is Granted A New Murder Trial"""
clickbait,Elephant Who Lost Leg In Land Mine Blast Gets New Prosthetic Limb
clickbait,17 Things Only People With A Bit Of A Belly Will Understand
clickbait,11 Movie Set From The Perspective Of Their Female Characters
clickbait,This Photo Of Margot Robbie As A Teen Harry Potter Nerd Will Give You Hope
clickbait,Taylor Swift Has Entered The Vintage Taylor Swift Era
clickbait,19 Insanely Pretty Products That Will Make All Makeup Addicts Orgasm
clickbait,Here's How To Report Scammy Ads On Facebook
clickbait,27 Reasons Idris Elba Is The Most Dapper Man Alive
clickbait,A Guy Proposed To His Partner At Pride With A Bunch Of Flag Dancers
clickbait,Can You Pass This Mexican Food Test?
clickbait,Calvin Harris Seems To Be Shading The Hell Out Of Taylor Swift On Social Media
clickbait,BuzzFeed Food
clickbait,Here's How To Know If You Should Use A Condom
clickbait,19 Products Designed For The Ron Swansons Of The World
clickbait,"""The Actor Who Plays Melisandre On """"Game Of Thrones"""" Made A Dark But Funny Joke About Shireen"""
clickbait,24 Faces Every Single Person That's Been Drunk Will Recognize
clickbait,19 Extremely Upsetting Wine Fails
clickbait,21 Tragedies Every Single Person In A Group Of Friends Has Experienced
clickbait,19 People Who Are Much Worse At Their Job Than You
clickbait,21 Things All Fidgety People Understand
clickbait,"""27 Times Margaery Was The Best Character On """"Game Of Thrones"""""""
clickbait,"""Here's What Men Think About Wearing """"No Makeup-Makeup"""""""
clickbait,23 Photos That Are Way Too Accurate If You've Ever Been In A Group Project
clickbait,This Kitten Escaping Its Cage To See Its Puppy Friend Will Warm Your Heart
clickbait,19 Dogs Who Will Make Literally Anyone Happy
clickbait,People Are Cracking Up At This Poor Dad's Baby Outfit Fail
clickbait,What Do You Actually Need From A Man?
clickbait,Miss Teen USA Is Getting Rid Of Its Bikini Contest And Replacing It With Athleisure
clickbait,This Is What It's Like When Your Ex-Boyfriend's Proposal Goes Viral
clickbait,21 Chill Ass Rompers For When You Don't Feel Like Getting Dressed This Summer
clickbait,Sources: Donald Trump Listened In On Phone Lines At Mar-A-Lago
clickbait,9 Insanely Easy Ways To Fix Your iPhone
clickbait,"""21 Things That Will Make You Say """"No Thanks, I'm Good"""""""
clickbait,6 Brides Whose Babies Just Needed To Eat
clickbait,Here's How To Know If You Could Benefit From Therapy
clickbait,24 Unexpected Ways To Make Your Home Look A Little More Alive
clickbait,25 Photos That Show What Obama's Presidency Meant To Young Black Americans
clickbait,21 Amazing Tattoos For Space Junkies
clickbait,Can You Pass The Secret Service Logic Exam?
clickbait,These Ladies Airbrushed Their Makeup And Things Got Really Messy
clickbait,BuzzFeed Rewind
clickbait,14 Very Unfortunate Medical Treatments That Actually Used To Exist
clickbait,"""26 Magical Facts You Probably Never Knew About """"Labyrinth"""""""
clickbait,"""People Are Not OK After Watching This Gut-Wrenching """"Zootopia"""" Deleted Scene"""
clickbait,"""57 Gorgeous """"Game Of Thrones"""" Screencaps That Will Make You Rewatch The Whole Series"""
clickbait,Life When You Have Chill Parents Vs. Life When You Have Strict Parents
clickbait,The 43 Hottest U.S. Presidents
clickbait,"22 Struggles That Are Way, Way Too Real For Anyone With A Unique Name"
clickbait,21 Bizarre U.S. State Facts You Won't Believe Are Real
clickbait,This Kid's Stare-Down Will Make You Question All Your Life Decisions
clickbait,We Tried One Of Selena Gomez's Favorite Workouts So You Don't Have To
clickbait,These Parents Captured The Exact Moment Their Little Girl Got Terrorized By A Peacock
clickbait,911 Tapes Of Mother Gunning Down Her Two Daughters Are Released
clickbait,We Know If You Like Black Licorice With Just One Question
clickbait,This Trippy-Ass Scarf Makes It Impossible To Take A Photo Of Whoever's Wearing It
clickbait,Selena To Receive Star On The Hollywood Walk Of Fame
clickbait,People In Japan Are Vacuuming Harmonicas And It Will Make You Feel So Alive
clickbait,This Teen's Massive Fail With Her Little Sister Is Seriously Hilarious
clickbait,People Are Saying This Red Cross Poster On Pool Safety Is Racist
clickbait,19 Things Your Mom Would Never Say
clickbait,21 Summer Tops That Are Perfect For People Who Are Always Hot
clickbait,23 Things Everyone Slightly Obsessed With Tea Understands
clickbait,17 Ways To Trick People Into Thinking You Took A Shower Today
clickbait,27 Things Every Pregnant Woman Has Secretly Done
clickbait,18 Diagrams To Help You Snack Healthier
clickbait,A Woman Re-Created That Creepy Black Bath Bomb IRL
clickbait,Can You Guess These Disney Princesses Drawn By A 6-Year-Old?
clickbait,21 Photos You'll F*%#% Hate If You're Afraid Of Holes
clickbait,Obsessed
clickbait,23 Photos That Are Too Real If You've Ever Had Sex With A Penis
clickbait,"""26 """"Bridesmaids"""" Moments Guaranteed To Make You Laugh Every Time"""
clickbait,"""The Best New Character On """"Game Of Thrones"""" Had Another Big Episode"""
clickbait,Actually Just 21 Fucking Funny Tweets
clickbait,18 Things You'll Understand If You Hate Going To Bed Late
clickbait,"""This Horrifying """"Rugrats"""" Fan Theory Will Ruin """"Rugrats"""" For You"""
clickbait,It's Time To Recognize That 1997 Is The Most Underrated Year In Music History
clickbait,21 Extremely Good Dog Tweets
clickbait,17 Bikinis For Big Boobs That Are Actually Really Pretty
clickbait,24 Mom Jokes That Give Dad Jokes A Run For Their Money
clickbait,At Least 28 Dead After Explosions Rock Istanbul Airport
clickbait,"""This """"Game Of Thrones"""" Fan May Have Discovered Jon Snow's Real Name"""
clickbait,33 Kinda Terrifying Animal Facts You Probably Never Knew
clickbait,Can You Pass This 1960s Louisiana Literacy Test?
clickbait,Holy Shit J.K. Rowling Just Released So Much Info On The American Wizarding School
clickbait,Are You Right Or Wrong?
clickbait,"""Here's One Thing You Probably Didn't Spot In The """"Game Of Thrones"""" Finale"""
clickbait,We Tried Peel-Off Lip And Eyebrow Tints And This Is What Happened
clickbait,25 Things Guaranteed To Happen When You Move In With Your Partner
clickbait,7 Hella Impressive Beauty Products That Cost Less Than $7
clickbait,18 Things You Should Never Ever Do To A True American Patriot
clickbait,"""42 Insane """"Harry Potter"""" Tattoos Only Muggles Would Hate"""
clickbait,These Little Boys Sold Lemonade At NYC Pride To Raise Money For Orlando's Victims
clickbait,There's A Glass Slide On A Skyscraper & You Can See People Shit Themselves
clickbait,"""Here's Everything You Need To Know About Kanye West's """"Famous"""" Video"""
clickbait,Can You Solve This Simple Cookie Math Problem?
clickbait,22 WTF Things You Will Only See At A Thrift Store
clickbait,Obsessed
clickbait,17 Ouija Board Horror Stories That'll Literally Scare The Shit Out Of You
clickbait,"""There Was A Mini """"Parks And Rec"""" Reunion For Aubrey Plaza's Birthday"""
clickbait,22 Hilarious Tweets About Your Ex That Are Real As Hell
clickbait,10 Sex Tips That Will Drive Any Man Insane
clickbait,22 Tweets About Families That Are Hilariously Real
clickbait,BuzzFeed
clickbait,"23 '90s Fashions That Are Making A Comeback, Whether You Like It Or Not"
clickbait,"""81 Thoughts I Had During The """"Game Of Thrones"""" Finale"""
clickbait,"""21 Pictures That Will Make You Say """"Me As A Mom"""""""
clickbait,27 Tweets That Are Way Funnier Than They Should Be
clickbait,"Wow, Taylor Swift And Tom Hiddleston Are Moving Fast"
clickbait,31 Jokes That Will Make Women Laugh Way Harder Than They Should
clickbait,The First Word You See Is The Career You Should Have
clickbait,Jesse Williams Gave A Powerful Speech About Race In America At The BET Awards
clickbait,Justin Timberlake Gave His Thoughts On Jesse Williams' Speech About Race And Black People Went In
clickbait,"""""""Game Of Thrones"""" Just Revealed Something Huge And People Aren't OK"""
clickbait,"""We Need To Talk About Sansa And Jon On """"Game Of Thrones"""""""
clickbait,"""This """"Game Of Thrones"""" Twist Blew Everyone's Minds"""
clickbait,BuzzFeed's cover photo
clickbait,This Quiz Will Determine How Much Of A '90s Girl You Actually Are
clickbait,18 Things You'll Know If Eyeliner Is Your Favourite Makeup Item
clickbait,The Everyday Trauma Of Living With Anti-Muslim Rhetoric
clickbait,This Guy Juiced A McDonald's Cheeseburger Meal And Honestly It's Horrific
clickbait,23 Insanely Romantic Quotes To Include In Your Wedding Vows
clickbait,"""17 Appropriate Times To Say """"Nope"""""""
clickbait,This Mom Makes Her Kids Groan Every Day With Amazing Lunchbag Puns
clickbait,Obsessed
clickbait,19 Things You'll Understand If You Have To Explain Where You're From
clickbait,24 Pictures That Perfectly Capture The Differences Between Festivals In Britain And America
clickbait,Porn Has Been Lying To Us About Anal Sex Since Forever Tbh
clickbait,"""The Cast Members Of """"Orange Is The New Black"""" On The Show Vs. In Real Life"""
clickbait,These Little Boys Sold Lemonade At NYC Pride To Raise Money For Orlando's Victims
clickbait,26 Pictures People Who Hate Food Will Never Understand
clickbait,Beyoncé Just Gave Her First Award Show Performance Of The Year At The BET Awards
clickbait,19 Hilarious Jokes About Moms That Are Just Way Too Fucking Real
clickbait,22 Incredible Tweets About Cats
clickbait,28 Pictures That People Who Aren't Retail Workers Will Never Understand
clickbait,"""19 Things You'll Only Understand If You Grew Up Being The """"Ugly Friend"""""""
clickbait,"""The Next """"Game Of Thrones"""" Will Probably Confirm The Biggest Fan Theory"""
clickbait,"""Everything You Need To Know About THAT Scene In """"OITNB"""" Season 4"""
clickbait,"""21 """"Game Of Thrones"""" Memes You'll Only Get If You Watched This Season"""
clickbait,"""People Are Losing It Over These """"Trump Girls"""" Who Are Trying To #BreakTheInternet"""
clickbait,Literally Just 36 Really Funny Tweets
clickbait,"""21 Things That Have Changed Since The First """"Harry Potter"""" Book Came Out"""
clickbait,"""The Interesting """"Game Of Thrones"""" Parallel You Might Have Missed"""
clickbait,22 Things That You Won't Believe They Still Make
clickbait,"""Seriously, Where The Fuck Is Ghost On """"Game Of Thrones""""?"""
clickbait,7 Things That Happen When You Live In A Different Country For 10 Years
clickbait,Rape Culture Is Surveillance Culture
clickbait,I Tried To Shop Like A '90s Teen
clickbait,21 Insanely Useful Skills Every Late Person Has Perfected
clickbait,This Mom Freaked Out With Worry When She Saw Her Daughter's Snapchat Filter Video
clickbait,15 Incredible Photos Of Actors Vs. The Historical Latino Icons They Played
clickbait,Cocoa Butter
clickbait,Try Not To Die While Watching This Cat Touch A Cherry
clickbait,BuzzFeed Rewind
clickbait,18 Jokes From '00s Children's Television That Make More Sense As An Adult
clickbait,"""17 Reasons We'll Always Miss """"Parks And Recreation"""""""
clickbait,34 Songs All Scene Kids Definitely Had On Their Myspace
clickbait,10 Things That Are Too Real For Apple-Shaped Girls
clickbait,"""Everything You Need To Know About Sophia's Nightmarish Season Of """"Orange Is The New Black"""""""
clickbait,19 Slightly Odd Things You 100% Did If You Were Emo In 2007
clickbait,"Hey Guys, Periods Are Red"
clickbait,How Good Are You At Living With Other People?
clickbait,Police Killed A Texas Mom After She Shot Dead Her Daughters In The Street
clickbait,23 Cakes That Failed Spectacularly
clickbait,"""The Trump """"Guess Who"""" Game"""
clickbait,21 Really Really Good Tweets About Dogs
clickbait,"21 Stupid, Funny, Wise-Ass Things Americans Would Do After Moving To Canada"
clickbait,11 New Features That'll Change The Way You Use Your Mac
clickbait,Kanye West Released A Video Of A Celeb Orgy And People Have A Lot To Say About It
clickbait,A Clothing Store Fired An Employee After She Had A Severe Allergic Reaction
clickbait,A Police Officer Proposed To His Partner At Pride And Melted Everyone's Hearts
clickbait,Four Brexit Promises That Have Already Gone Up In Smoke
clickbait,This Mom Spoke Up After Her Son Was The Only Kid Not Invited To A Birthday Party
clickbait,BuzzFeed Rewind
clickbait,23 Beauty Rituals From The '00s That Should Never Make A Comeback
clickbait,16 Trans People Get Made Over As Their Idols
clickbait,"""""""She Doesn't Have The Range"""" Is The Most Delightfully Shady Thing On"""
clickbait,42 Clever Ways To Binge Clean Your Entire Home
clickbait,The Actor Who Plays Rickon Stark Just Said What Everyone Was Thinking
clickbait,Life For People Who Hate Feelings Vs. Life For Everyone Else
clickbait,A Bear Who Walks Upright Took A Neighborhood Stroll Because Why Not
clickbait,"""Which Of These """"Game Of Thrones"""" Actors Is The Youngest?"""
clickbait,We Tried The New Mac N' Cheetos From Burger King So You Don't Have To
clickbait,BuzzFeed Animals
clickbait,16 Reasons Sex Is Better After 30
clickbait,Can You Pick The Most Sugary Fruit?
clickbait,20 Songs That Defined Your Summer 10 Years Ago
clickbait,"""21 Negative """"Harry Potter"""" Amazon Reviews That Are Way Too Funny"""
clickbait,"""17 Funny Pictures Guaranteed To Make You Say, """"I Wish A Bitch Would"""""""
clickbait,19 Mixed Breed Dogs You Won't Believe Are Real
clickbait,29 Hilariously Real Tweets That Perfectly Sum Up Your Life At Work
clickbait,People Are Dragging Donald Trump After His Brexit Tweet About Scotland
clickbait,24 Things All Stereotypically '00s Schoolgirls Will Remember
clickbait,BuzzFeed Quiz
clickbait,People Pulled This Sea Turtle From The Ocean To Take Pictures With It
clickbait,Brexit Happened On The Anniversary Of Voldemort's Return
clickbait,Young People Are Angry At Older People For Voting Leave In The Referendum
clickbait,24 Pictures That Are Way Funnier Than They Should Be
clickbait,Can You Tell If These Photos Are From Today Or The '90s?
clickbait,"How The UK Is Reacting To Brexit, As Told By Memes"
clickbait,This Dude Who Thought His #Brexit Vote Wouldn't Matter Is A Valuable Lesson For All Of Us
clickbait,16 Pictures That Accurately Predict Life In Post-Brexit Britain
clickbait,"27 Brexit Tweets Guaranteed To Make Brits Laugh, Cry, Or Probably Both"
clickbait,People Around The World Are Taking The Piss Out Of Britain For #Brexit
clickbait,13 Clever Tiny Apartments That Are So Freaking Inspiring
clickbait,17 Of The Best Coffee Memes On The Internet
clickbait,This Woman Helped To Created A Panic Button Ring After Being Stabbed By A Man
clickbait,How Many Of These Baby Animal Names Do You Know?
clickbait,22 Awesome Products From Amazon To Put On Your Wishlist
clickbait,Cops Expertly Sassed This Guy Asking About Fake IDs On Twitter
clickbait,"""Only A True """"Mean Girls"""" Fan Can Get More Than 70% In This Quiz"""
clickbait,19 Biology Tweets That Will Make You Laugh And Then Think
clickbait,Cocoa Butter
clickbait,21 Books That Fucked You Up As A Kid
